date,phase,horizon_days,fold,selected_model,ensemble_return_forecast,prob_positive,q10_floor_return,buy_signal,buy_signal_any,signal_count_per_fold,fold_count,avg_actual_return,strategy_return,actual_net_return,prob_threshold,q10_floor
2023-01-01,validation,63,1,catboost_mean,-0.012568736276965,0.4566438648477428,-0.0200241855856058,False,False,0,1,-0.0074962518740629,0.0,-0.0074962518740629,0.5,-0.1
2023-01-02,validation,63,1,catboost_mean,-0.0110821663101351,0.4617550266307735,-0.0201153488990874,False,False,0,1,-0.0082458770614692,0.0,-0.0082458770614692,0.5,-0.1
2023-01-03,validation,63,1,catboost_mean,-0.0123259127594792,0.4574782794197874,-0.0212436698818675,False,False,0,1,-0.0104947526236881,0.0,-0.0104947526236881,0.5,-0.1
2023-01-04,validation,63,1,catboost_mean,-0.0111083454669313,0.4616649596321719,-0.0201587007111924,False,False,0,1,-0.012743628185907,0.0,-0.012743628185907,0.5,-0.1
2023-01-05,validation,63,1,catboost_mean,-0.007807740551331,0.4730343545824744,-0.0207676311396856,False,False,0,1,-0.012743628185907,0.0,-0.012743628185907,0.5,-0.1
2023-01-06,validation,63,1,catboost_mean,-0.0124157386523654,0.4571695886169553,-0.0205108616048507,False,False,0,1,-0.018628912071535,0.0,-0.018628912071535,0.5,-0.1
2023-01-07,validation,63,1,catboost_mean,-0.0122318021640137,0.4578017223165104,-0.0211155906022903,False,False,0,1,-0.0185873605947954,0.0,-0.0185873605947954,0.5,-0.1
2023-01-08,validation,63,1,catboost_mean,-0.0128630865456908,0.4556326454895577,-0.0217431956137732,False,False,0,1,-0.0185873605947954,0.0,-0.0185873605947954,0.5,-0.1
2023-01-09,validation,63,1,catboost_mean,-0.0135338956947252,0.4533292124382844,-0.0219859315314409,False,False,0,1,-0.0082335329341317,0.0,-0.0082335329341317,0.5,-0.1
2023-01-10,validation,63,1,catboost_mean,-0.0144806826901152,0.4500808112823637,-0.0223386347553953,False,False,0,1,-0.0097159940209267,0.0,-0.0097159940209267,0.5,-0.1
2023-01-11,validation,63,1,catboost_mean,-0.0157626931886715,0.4456876326235819,-0.0240491352595572,False,False,0,1,-0.0104555638536221,0.0,-0.0104555638536221,0.5,-0.1
2023-01-12,validation,63,1,catboost_mean,-0.0171622685177091,0.4408992051691558,-0.0237124695935516,False,False,0,1,-0.0111940298507462,0.0,-0.0111940298507462,0.5,-0.1
2023-01-13,validation,63,1,catboost_mean,-0.0189796838318894,0.4346941781781493,-0.0216158468076551,False,False,0,1,-0.0126300148588409,0.0,-0.0126300148588409,0.5,-0.1
2023-01-14,validation,63,1,catboost_mean,-0.0198806417912204,0.431623979121476,-0.0245564393081017,False,False,0,1,-0.0118694362017803,0.0,-0.0118694362017803,0.5,-0.1
2023-01-15,validation,63,1,catboost_mean,-0.0186783130250678,0.4357220501475758,-0.0240161376752366,False,False,0,1,-0.0118694362017803,0.0,-0.0118694362017803,0.5,-0.1
